Eye1_x	Eye1_x	Confidence	Pattern	Filename
0.374688841991	0.450777088944	0.998	F	eye1_00118.jpg
0.37490595079	0.450780312535	0.996	F	eye1_00119.jpg
0.374311872176	0.450758078958	0.995	F	eye1_00120.jpg
0.37292550309	0.45083451807	0.996	F	eye1_00121.jpg
0.370636871286	0.451084177558	0.995	F	eye1_00122.jpg
0.369699216048	0.451916036377	0.996	F	eye1_00123.jpg
0.36904336985	0.452770180375	0.998	F	eye1_00124.jpg
0.368903175225	0.452295434619	0.997	F	eye1_00125.jpg
0.36952079647	0.452511942069	0.995	F	eye1_00126.jpg
0.369274023058	0.452818280224	0.996	F	eye1_00127.jpg
0.368646701476	0.452648064858	0.995	F	eye1_00128.jpg
0.368826526946	0.452411231395	0.995	F	eye1_00129.jpg
0.368662064666	0.452589469107	0.996	F	eye1_00130.jpg
0.369027433412	0.452898164914	0.997	F	eye1_00131.jpg
0.368638200327	0.453313555693	0.997	F	eye1_00132.jpg
0.368696404149	0.453151032362	0.995	F	eye1_00133.jpg
0.368624708674	0.453680551121	0.996	F	eye1_00134.jpg
0.368667370708	0.452684455969	0.996	F	eye1_00135.jpg
0.368453249751	0.452690154149	0.996	F	eye1_00136.jpg
0.368547717942	0.453123004577	0.995	F	eye1_00137.jpg
0.368879568106	0.453265974284	0.997	F	eye1_00138.jpg
0.36824740071	0.452874239262	0.996	F	eye1_00139.jpg
0.368334387198	0.452952549121	0.995	F	eye1_00140.jpg
0.367903293334	0.453100968154	0.996	F	eye1_00141.jpg
0.368480934895	0.453237511061	0.997	F	eye1_00142.jpg
0.368369805069	0.45318639599	0.995	F	eye1_00143.jpg
0.368436731568	0.452992111276	0.995	F	eye1_00144.jpg
0.368439921732	0.45306533465	0.995	F	eye1_00145.jpg
0.368199481621	0.453893840647	0.997	F	eye1_00146.jpg
0.368278198399	0.45328260282	0.995	F	eye1_00147.jpg
0.368599144719	0.453671212368	0.996	F	eye1_00148.jpg
0.368217934692	0.454695945845	0.995	F	eye1_00149.jpg
0.368217838032	0.454129479993	0.997	F	eye1_00150.jpg
0.367791964549	0.453753552706	0.996	F	eye1_00151.jpg
0.368083604697	0.45452606706	0.996	F	eye1_00152.jpg
0.367889233328	0.454117993163	0.996	F	eye1_00153.jpg
0.367035126818	0.452128702721	0.996	F	eye1_00154.jpg
0.366774765214	0.452491403912	0.996	F	eye1_00155.jpg
0.367019707441	0.452904130461	0.996	F	eye1_00156.jpg
0.367276806049	0.452659207663	0.997	F	eye1_00157.jpg
0.36706519192	0.45255832949	0.995	F	eye1_00158.jpg
0.36737706507	0.452908626154	0.995	S	eye1_00159.jpg
0.367046481338	0.453521093071	0.996	S	eye1_00160.jpg
0.366965772709	0.453379641512	0.996	S	eye1_00161.jpg
0.366987800496	0.453087601914	0.996	S	eye1_00162.jpg
0.366576533169	0.453824899802	0.995	S	eye1_00163.jpg
0.367177588419	0.453982244824	0.996	S	eye1_00164.jpg
0.367522695317	0.454648181205	0.997	S	eye1_00165.jpg
0.366927192112	0.453981814836	0.995	S	eye1_00166.jpg
0.366947191792	0.453270677501	0.997	S	eye1_00167.jpg
0.367141305698	0.45342504606	0.998	S	eye1_00168.jpg
0.36707231256	0.453420135182	0.997	S	eye1_00169.jpg
0.36712873763	0.453741799785	0.996	S	eye1_00170.jpg
0.367142229305	0.453744854753	0.996	S	eye1_00171.jpg
0.367098678838	0.453929527875	0.996	S	eye1_00172.jpg
0.367270825599	0.453627398235	0.997	S	eye1_00173.jpg
0.367195045914	0.454037472102	0.997	S	eye1_00174.jpg
0.367387758715	0.454572279048	0.997	S	eye1_00175.jpg
0.367247004835	0.453788618781	0.997	S	eye1_00176.jpg
0.367522695317	0.454648181205	0.997	S	eye1_00177.jpg
0.367244887035	0.454396238584	0.996	S	eye1_00178.jpg
0.367244887035	0.454396238584	0.996	S	eye1_00179.jpg
0.367441506306	0.45439290114	0.997	S	eye1_00180.jpg
0.367209768706	0.453787402421	0.998	S	eye1_00181.jpg
0.367197551026	0.453966304099	0.997	S	eye1_00182.jpg
0.367075227623	0.454444136626	0.996	S	eye1_00183.jpg
0.367302645408	0.4538132516	0.997	S	eye1_00184.jpg
0.366883147691	0.453550038724	0.996	S	eye1_00185.jpg
0.367283056437	0.454030685346	0.997	S	eye1_00186.jpg
0.367140981628	0.454175115799	0.996	S	eye1_00187.jpg
0.367323220905	0.453818197478	0.997	S	eye1_00188.jpg
0.367095947847	0.453741614336	0.997	S	eye1_00189.jpg
0.367561821198	0.454349491437	0.998	S	eye1_00190.jpg
0.367398985043	0.454386519987	0.997	S	eye1_00191.jpg
0.367223760403	0.453784586824	0.995	S	eye1_00192.jpg
0.36733601367	0.453638001145	0.998	S	eye1_00193.jpg
0.367283056437	0.454030685346	0.997	S	eye1_00194.jpg
0.366521695738	0.453882340154	0.993	S	eye1_00195.jpg
0.367119451967	0.454164776483	0.996	S	eye1_00196.jpg
0.367081032342	0.453741110548	0.997	S	eye1_00197.jpg
0.367121896665	0.453531952175	0.997	S	eye1_00198.jpg
0.367256357675	0.454210864726	0.997	S	eye1_00199.jpg
0.367522695317	0.454648181205	0.997	S	eye1_00200.jpg
0.367271753613	0.45421188666	0.997	S	eye1_00201.jpg
0.367303717679	0.453879445609	0.997	S	eye1_00202.jpg
0.367248433166	0.453881211201	0.997	S	eye1_00203.jpg
0.367040048805	0.453837033425	0.997	S	eye1_00204.jpg
0.367150827481	0.452793211386	0.996	S	eye1_00205.jpg
0.367271068443	0.453523615517	0.997	S	eye1_00206.jpg
0.367667904356	0.45386715823	0.997	S	eye1_00207.jpg
0.367993163334	0.45416384064	0.997	S	eye1_00208.jpg
0.37053010153	0.455308466202	0.994	S	eye1_00209.jpg
0.377702111187	0.458212583783	0.998	S	eye1_00210.jpg
0.406287254343	0.468171448731	0.997	S	eye1_00211.jpg
0.422240970065	0.473995062068	0.993	S	eye1_00212.jpg
0.438674242292	0.480043733949	0.997	S	eye1_00213.jpg
0.454244268654	0.486258442727	0.998	S	eye1_00214.jpg
0.467307990778	0.490326590484	0.998	S	eye1_00215.jpg
0.480350808924	0.494683534059	0.998	S	eye1_00216.jpg
0.49013730313	0.497495937068	1.000	S	eye1_00217.jpg
0.501415157798	0.50075521707	0.998	S	eye1_00218.jpg
0.509403251434	0.505301329029	0.606	S	eye1_00219.jpg
0.518803724458	0.509314864285	0.992	F	eye1_00220.jpg
0.521866954483	0.515585970165	0.996	F	eye1_00221.jpg
0.522673958782	0.521017696662	0.981	F	eye1_00222.jpg
0.52229393929	0.524225680382	0.994	F	eye1_00223.jpg
0.522743328954	0.522470556644	0.992	F	eye1_00224.jpg
0.523003930683	0.521482768028	0.993	F	eye1_00225.jpg
0.522998457823	0.521393493722	0.998	F	eye1_00226.jpg
0.523622890476	0.521806596682	0.997	F	eye1_00227.jpg
0.523472274825	0.521538506466	0.997	F	eye1_00228.jpg
0.523472274825	0.521538506466	0.994	F	eye1_00229.jpg
0.523184024453	0.521239296404	0.997	F	eye1_00230.jpg
0.523277812912	0.520946329767	0.991	F	eye1_00231.jpg
0.523036477671	0.521084789143	0.993	F	eye1_00232.jpg
0.523154602742	0.520650668394	0.999	F	eye1_00233.jpg
0.523558750844	0.520562627983	0.999	F	eye1_00234.jpg
0.52336830983	0.520719192543	0.997	F	eye1_00235.jpg
0.523832079463	0.519961367905	0.993	F	eye1_00236.jpg
0.523446484166	0.519856479131	0.999	F	eye1_00237.jpg
0.523708640839	0.520197729519	0.998	F	eye1_00238.jpg
0.523983003439	0.520079437412	0.998	F	eye1_00239.jpg
0.52411003893	0.520165201241	0.994	F	eye1_00240.jpg
0.523717855252	0.520211645425	0.991	F	eye1_00241.jpg
0.523393250602	0.519649909823	0.966	F	eye1_00242.jpg
0.523252764373	0.519671127814	0.913	F	eye1_00243.jpg
0.523301228744	0.519346864897	0.892	F	eye1_00244.jpg
0.523449486285	0.519180069599	0.991	F	eye1_00245.jpg
0.523558881243	0.519448180395	0.947	F	eye1_00246.jpg
0.523356425854	0.519527113136	0.963	F	eye1_00247.jpg
0.523097445596	0.519266161174	0.949	F	eye1_00248.jpg
0.522407361942	0.520380462768	0.896	F	eye1_00249.jpg
0.517595767077	0.525419595911	0.966	F	eye1_00250.jpg
0.511616441559	0.530895816795	0.833	F	eye1_00251.jpg
0.507663481995	0.535124690317	0.794	F	eye1_00252.jpg
0.505618038122	0.536347339781	0.764	F	eye1_00253.jpg
0.505834455059	0.535423711045	0.747	F	eye1_00254.jpg
0.505972613065	0.535393072897	0.715	F	eye1_00255.jpg
0.506222400895	0.536328597	0.757	F	eye1_00256.jpg
0.505758773533	0.536153487743	0.728	F	eye1_00257.jpg
0.505667514179	0.536368692993	0.742	F	eye1_00258.jpg
0.50563031098	0.536518482683	0.791	F	eye1_00259.jpg
0.505526874319	0.53645730111	0.771	F	eye1_00260.jpg
0.505624290715	0.53621800593	0.727	F	eye1_00261.jpg
0.505801880472	0.536611315419	0.822	F	eye1_00262.jpg
0.505441878838	0.536488365646	0.783	F	eye1_00263.jpg
0.505471917089	0.536541535802	0.866	F	eye1_00264.jpg
0.505423621756	0.536537305714	0.841	F	eye1_00265.jpg
0.505435046054	0.536820917198	0.822	F	eye1_00266.jpg
0.50562172882	0.536922576215	0.974	F	eye1_00267.jpg
0.505613765606	0.537321933516	0.889	F	eye1_00268.jpg
0.505730532016	0.536906689569	0.821	F	eye1_00269.jpg
0.505891478837	0.537232036358	0.858	F	eye1_00270.jpg
0.505938586599	0.53752258594	0.903	F	eye1_00271.jpg
0.505741078753	0.537797989652	0.857	F	eye1_00272.jpg
0.505849290057	0.537650092995	0.940	F	eye1_00273.jpg
0.505849290057	0.537650092995	0.959	F	eye1_00274.jpg
0.50573536693	0.537398795854	0.904	F	eye1_00275.jpg
0.505781637818	0.537867251368	0.937	F	eye1_00276.jpg
0.505694269155	0.537770415839	0.958	F	eye1_00277.jpg
0.50605109678	0.53815967144	0.953	F	eye1_00278.jpg
0.506149255106	0.538062784524	0.895	F	eye1_00279.jpg
0.506270443195	0.537751865587	0.936	F	eye1_00280.jpg
0.506354484426	0.537461378694	0.965	F	eye1_00281.jpg
0.506603036788	0.537474373761	0.926	F	eye1_00282.jpg
0.506465419248	0.537272669828	0.958	F	eye1_00283.jpg
0.506693576797	0.538027393778	0.977	F	eye1_00284.jpg
0.506618070306	0.537352573579	0.956	F	eye1_00285.jpg
0.506487338076	0.537416073022	0.939	F	eye1_00286.jpg
0.506300521113	0.53763836828	0.960	F	eye1_00287.jpg
0.506433325753	0.537443072207	0.904	F	eye1_00288.jpg
0.506711103633	0.537431141299	0.929	F	eye1_00289.jpg
0.506558546848	0.538144664633	0.972	F	eye1_00290.jpg
0.505825409758	0.537876435681	0.944	F	eye1_00291.jpg
0.506107834801	0.537829770341	0.815	F	eye1_00292.jpg
0.506196201235	0.537757827906	0.959	F	eye1_00293.jpg
0.50647841417	0.537837411982	0.842	F	eye1_00294.jpg
0.506160323104	0.537821627065	0.930	F	eye1_00295.jpg
0.506124415505	0.538094128462	0.968	F	eye1_00296.jpg
0.506025341529	0.53810796764	0.950	F	eye1_00297.jpg
0.505986602681	0.537955887364	0.949	F	eye1_00298.jpg
0.505974753481	0.53797380552	0.927	F	eye1_00299.jpg
0.505949114108	0.537928021113	0.998	F	eye1_00300.jpg
0.506735359045	0.536753253589	0.945	F	eye1_00301.jpg
0.506866771277	0.529445836802	0.994	F	eye1_00302.jpg
0.506490582928	0.520562442797	0.618	F	eye1_00303.jpg
0.502101143308	0.50281055253	0.996	F	eye1_00304.jpg
0.499491014905	0.492098158586	0.984	F	eye1_00305.jpg
0.495436890932	0.476000598947	0.626	F	eye1_00306.jpg
0.496174120507	0.470081104518	0.974	F	eye1_00307.jpg
0.495068079246	0.466456331109	0.955	F	eye1_00308.jpg
0.494344745593	0.465456292919	0.883	F	eye1_00309.jpg
0.494292494858	0.466054043684	0.877	F	eye1_00310.jpg
0.494616838002	0.467016391577	0.941	F	eye1_00311.jpg
0.494611207083	0.467367074371	0.944	F	eye1_00312.jpg
0.494517097896	0.466812046487	1.000	F	eye1_00313.jpg
0.494666516602	0.467079868265	0.969	F	eye1_00314.jpg
0.49490214025	0.46726773976	0.952	F	eye1_00315.jpg
0.495125059803	0.467214503744	0.962	F	eye1_00316.jpg
0.49496768323	0.467492811915	1.000	F	eye1_00317.jpg
0.495134683556	0.467282380547	0.979	F	eye1_00318.jpg
0.495879076916	0.467352887676	0.985	F	eye1_00319.jpg
0.49523608726	0.467648611311	0.995	F	eye1_00320.jpg
0.49560477403	0.467715500481	1.000	F	eye1_00321.jpg
0.495688729907	0.468141828779	0.998	F	eye1_00322.jpg
0.495881011935	0.468091424887	1.000	F	eye1_00323.jpg
0.495554006222	0.468219464882	0.999	F	eye1_00324.jpg
0.495897721093	0.468386833261	0.999	F	eye1_00325.jpg
0.496264040309	0.467890061894	0.984	F	eye1_00326.jpg
0.496019846868	0.4683467724	0.999	F	eye1_00327.jpg
0.496438380081	0.467882747442	0.998	S	eye1_00328.jpg
0.496146849475	0.468289576552	0.996	S	eye1_00329.jpg
0.496477685088	0.468100230396	0.998	S	eye1_00330.jpg
0.496818302025	0.467724938308	0.967	S	eye1_00331.jpg
0.496527467554	0.468228426862	0.998	S	eye1_00332.jpg
0.496458988985	0.467988784056	0.998	S	eye1_00333.jpg
0.496818624063	0.468416780372	0.999	S	eye1_00334.jpg
0.49690796545	0.468130719107	0.999	S	eye1_00335.jpg
0.497049840217	0.468295323063	0.984	S	eye1_00336.jpg
0.4970800335	0.468162878949	1.000	S	eye1_00337.jpg
0.497184225742	0.468033810044	0.994	S	eye1_00338.jpg
0.49672901966	0.468065813737	0.994	S	eye1_00339.jpg
0.497153101322	0.468089936342	0.999	S	eye1_00340.jpg
0.497510111331	0.467917370402	0.999	S	eye1_00341.jpg
0.497013958158	0.468134153551	1.000	S	eye1_00342.jpg
0.4970800335	0.468162878949	0.995	S	eye1_00343.jpg
0.497063353476	0.468260752667	0.979	S	eye1_00344.jpg
0.49727129137	0.468106240314	0.962	S	eye1_00345.jpg
0.497032633431	0.468244590181	1.000	S	eye1_00346.jpg
0.497030504069	0.46811207171	0.998	S	eye1_00347.jpg
0.497000100933	0.46800279059	1.000	S	eye1_00348.jpg
0.497184225742	0.468033810044	0.999	S	eye1_00349.jpg
0.497013958158	0.468134153551	1.000	S	eye1_00350.jpg
0.497271112014	0.467724242235	0.999	S	eye1_00351.jpg
0.497246092376	0.467636935295	0.992	S	eye1_00352.jpg
0.497029748814	0.468016782418	0.991	S	eye1_00353.jpg
0.497116901895	0.468004661302	0.999	S	eye1_00354.jpg
0.49690796545	0.468130719107	1.000	S	eye1_00355.jpg
0.49699210947	0.467995643695	0.991	S	eye1_00356.jpg
0.496831320895	0.467876371228	0.982	S	eye1_00357.jpg
0.497000100933	0.46800279059	0.966	S	eye1_00358.jpg
0.497218418574	0.467382853023	0.985	S	eye1_00359.jpg
0.497184413005	0.467543419835	0.993	S	eye1_00360.jpg
0.49706896614	0.467198252954	0.954	S	eye1_00361.jpg
0.497068070686	0.466545279828	0.948	S	eye1_00362.jpg
0.497040726758	0.46673714446	0.986	S	eye1_00363.jpg
0.496642005141	0.467028915541	0.995	S	eye1_00364.jpg
0.492597108764	0.468355539893	1.000	S	eye1_00365.jpg
0.485553239179	0.470672234752	0.998	S	eye1_00366.jpg
0.471338637295	0.478965577593	0.993	S	eye1_00367.jpg
0.456765303051	0.483491068761	0.602	S	eye1_00368.jpg
0.442715285322	0.487999351479	0.612	S	eye1_00369.jpg
0.429271584314	0.496920830709	0.623	S	eye1_00370.jpg
0.42135238283	0.499905305977	0.999	S	eye1_00371.jpg
0.410545464488	0.504841861683	0.998	S	eye1_00372.jpg
0.403812855372	0.509303720867	1.000	S	eye1_00373.jpg
0.397146784176	0.513962918702	1.000	S	eye1_00374.jpg
0.390282949384	0.517676818393	1.000	S	eye1_00375.jpg
0.389841774919	0.517567610833	1.000	S	eye1_00376.jpg
0.390476870155	0.516926920543	1.000	S	eye1_00377.jpg
0.390821119405	0.517271949328	1.000	S	eye1_00378.jpg
0.390063036657	0.51782924575	0.999	S	eye1_00379.jpg
0.389591979099	0.518360271213	0.998	S	eye1_00380.jpg
0.389472766761	0.518715880022	0.999	S	eye1_00381.jpg
0.389554531037	0.518737240329	0.999	S	eye1_00382.jpg
0.389316612693	0.518810158676	0.999	S	eye1_00383.jpg
0.389553438817	0.518495127795	0.999	S	eye1_00384.jpg
0.389245347525	0.518632737023	0.999	S	eye1_00385.jpg
0.389041481354	0.518734206087	0.999	S	eye1_00386.jpg
0.389279077228	0.518780012972	0.999	S	eye1_00387.jpg
0.388921848318	0.518436751028	0.999	S	eye1_00388.jpg
0.388952973122	0.518654249788	0.999	S	eye1_00389.jpg
0.388837863563	0.518596319399	0.999	S	eye1_00390.jpg
0.388777272503	0.518271395639	0.999	F	eye1_00391.jpg
0.388690779582	0.518804966547	0.999	F	eye1_00392.jpg
0.388952973122	0.518654249788	0.999	F	eye1_00393.jpg
0.388733120549	0.518611096308	0.999	F	eye1_00394.jpg
0.389037323619	0.518494370593	0.999	F	eye1_00395.jpg
0.388878012628	0.518554102411	0.999	F	eye1_00396.jpg
0.388749634509	0.518459291965	0.999	F	eye1_00397.jpg
0.388749634509	0.518459291965	0.999	F	eye1_00398.jpg
0.388510159168	0.518587693662	0.999	F	eye1_00399.jpg
0.388367246395	0.518647064834	0.999	F	eye1_00400.jpg
0.38824292301	0.518528524499	0.999	F	eye1_00401.jpg
0.388680895591	0.518313465457	1.000	F	eye1_00402.jpg
0.388183866837	0.518743312047	0.999	F	eye1_00403.jpg
0.388244209438	0.518460922352	0.999	F	eye1_00404.jpg
0.388149699896	0.518649505019	0.999	F	eye1_00405.jpg
0.388042414603	0.518468978656	0.999	F	eye1_00406.jpg
0.388070650176	0.518263433723	0.999	F	eye1_00407.jpg
0.388236953512	0.518396393896	0.999	F	eye1_00408.jpg
0.388694409077	0.51769390762	1.000	F	eye1_00409.jpg
0.388251954231	0.518539275111	0.999	F	eye1_00410.jpg
0.388562222003	0.517616378873	1.000	F	eye1_00411.jpg
0.388414989745	0.518113552295	0.999	F	eye1_00412.jpg
0.388463333407	0.518191524795	1.000	F	eye1_00413.jpg
0.388469104312	0.518200751212	1.000	F	eye1_00414.jpg
0.388463333407	0.518191524795	1.000	F	eye1_00415.jpg
0.388488960538	0.517730120702	1.000	F	eye1_00416.jpg
0.388433490813	0.51641850321	0.999	F	eye1_00417.jpg
0.388672662565	0.513848424963	1.000	F	eye1_00418.jpg
0.388677351394	0.513005906554	1.000	F	eye1_00419.jpg
0.388712460692	0.513354525426	1.000	F	eye1_00420.jpg
0.388626480017	0.513272140429	1.000	F	eye1_00421.jpg
0.388700574433	0.513283523688	1.000	F	eye1_00422.jpg
0.388737851502	0.513619313107	1.000	F	eye1_00423.jpg
0.388655623423	0.513416894777	1.000	F	eye1_00424.jpg
0.388898551572	0.51364748076	1.000	F	eye1_00425.jpg
0.388773745013	0.513579585226	1.000	F	eye1_00426.jpg
0.38856886455	0.513833919652	1.000	F	eye1_00427.jpg
0.388860839651	0.513474823235	1.000	F	eye1_00428.jpg
0.388632942185	0.513373135879	1.000	F	eye1_00429.jpg
0.388863526491	0.513192881363	1.000	F	eye1_00430.jpg
0.388916593906	0.513895010136	1.000	F	eye1_00431.jpg
0.388968881176	0.513371528073	1.000	F	eye1_00432.jpg
0.388953707013	0.513617073243	1.000	F	eye1_00433.jpg
0.388703505324	0.514088688401	1.000	F	eye1_00434.jpg
0.388697052842	0.514188430539	1.000	F	eye1_00435.jpg
0.388838332712	0.513860141967	1.000	F	eye1_00436.jpg
0.388810619128	0.514482450182	1.000	F	eye1_00437.jpg
0.388815420671	0.513846158474	1.000	F	eye1_00438.jpg
0.388646500307	0.514178990993	1.000	F	eye1_00439.jpg
0.388875165492	0.514076224034	1.000	F	eye1_00440.jpg
0.388774033662	0.514024578565	1.000	F	eye1_00441.jpg
0.388991934101	0.513966818752	1.000	F	eye1_00442.jpg
0.388742285048	0.51433466321	1.000	F	eye1_00443.jpg
0.388467871658	0.514496265519	0.999	F	eye1_00444.jpg
0.388538752844	0.514645893567	1.000	F	eye1_00445.jpg
0.388939238556	0.513963718236	1.000	F	eye1_00446.jpg
0.388572049863	0.513903910209	1.000	F	eye1_00447.jpg
0.388637689325	0.514362573039	1.000	F	eye1_00448.jpg
0.388330867168	0.514425007359	1.000	F	eye1_00449.jpg
